codigo_ibge,municipio,uf,estado,populacao,capital,site_oficial,criterio_inclusao,fonte,data_congelamento,status_localizacao_site,observacoes_localizacao_site,data_validacao_site
3111606,Campos Gerais,MG,Minas Gerais,26749,False,https://www.camposgerais.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3112307,Capelinha,MG,Minas Gerais,41858,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.capelinha.mg.gov.br/, https://capelinha.mg.gov.br/, https://www.prefeitura.capelinha.mg.gov.br/, https://prefeitura.capelinha.mg.gov.br/",2026-05-21
3113206,Carandaí,MG,Minas Gerais,24403,False,https://www.carandai.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3113305,Carangola,MG,Minas Gerais,32134,False,https://www.carangola.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3113404,Caratinga,MG,Minas Gerais,90890,False,https://www.caratinga.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3113008,Caraí,MG,Minas Gerais,19511,False,https://www.carai.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3113701,Carlos Chagas,MG,Minas Gerais,18783,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.carloschagas.mg.gov.br/, https://carloschagas.mg.gov.br/, https://www.prefeitura.carloschagas.mg.gov.br/, https://prefeitura.carloschagas.mg.gov.br/",2026-05-21
3114204,Carmo do Cajuru,MG,Minas Gerais,24581,False,https://www.carmodocajuru.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3114303,Carmo do Paranaíba,MG,Minas Gerais,29885,False,https://www.carmodoparanaiba.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3114402,Carmo do Rio Claro,MG,Minas Gerais,21506,False,https://www.carmodorioclaro.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3114501,Carmópolis de Minas,MG,Minas Gerais,18561,False,https://www.carmopolisdeminas.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3115300,Cataguases,MG,Minas Gerais,67732,False,https://www.cataguases.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3115508,Caxambu,MG,Minas Gerais,21412,False,https://www.caxambu.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3116605,Cláudio,MG,Minas Gerais,31936,False,https://www.claudio.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3117306,Conceição das Alagoas,MG,Minas Gerais,30278,False,https://www.conceicaodasalagoas.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3117504,Conceição do Mato Dentro,MG,Minas Gerais,24559,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.conceicaodomatodentro.mg.gov.br/, https://conceicaodomatodentro.mg.gov.br/, https://www.prefeitura.conceicaodomatodentro.mg.gov.br/, https://prefeitura.conceicaodomatodentro.mg.gov.br/",2026-05-21
3118007,Congonhas,MG,Minas Gerais,55272,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.congonhas.mg.gov.br/, https://congonhas.mg.gov.br/, https://www.prefeitura.congonhas.mg.gov.br/, https://prefeitura.congonhas.mg.gov.br/",2026-05-21
3118304,Conselheiro Lafaiete,MG,Minas Gerais,138946,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.conselheirolafaiete.mg.gov.br/, https://conselheirolafaiete.mg.gov.br/, https://www.prefeitura.conselheirolafaiete.mg.gov.br/, https://prefeitura.conselheirolafaiete.mg.gov.br/",2026-05-21
3118403,Conselheiro Pena,MG,Minas Gerais,21052,False,https://www.conselheiropena.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3118601,Contagem,MG,Minas Gerais,651718,False,https://contagem.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3118809,Coração de Jesus,MG,Minas Gerais,26138,False,https://www.coracaodejesus.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3119104,Corinto,MG,Minas Gerais,23988,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.corinto.mg.gov.br/, https://corinto.mg.gov.br/, https://www.prefeitura.corinto.mg.gov.br/, https://prefeitura.corinto.mg.gov.br/",2026-05-21
3119302,Coromandel,MG,Minas Gerais,30114,False,https://www.coromandel.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3119401,Coronel Fabriciano,MG,Minas Gerais,108708,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.coronelfabriciano.mg.gov.br/, https://coronelfabriciano.mg.gov.br/, https://www.prefeitura.coronelfabriciano.mg.gov.br/, https://prefeitura.coronelfabriciano.mg.gov.br/",2026-05-21
3120805,Cruzília,MG,Minas Gerais,15831,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.cruzilia.mg.gov.br/, https://cruzilia.mg.gov.br/, https://www.prefeitura.cruzilia.mg.gov.br/, https://prefeitura.cruzilia.mg.gov.br/",2026-05-21
3120904,Curvelo,MG,Minas Gerais,84297,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.curvelo.mg.gov.br/, https://curvelo.mg.gov.br/, https://www.prefeitura.curvelo.mg.gov.br/, https://prefeitura.curvelo.mg.gov.br/",2026-05-21
3115102,Cássia,MG,Minas Gerais,17491,False,https://www.cassia.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3121605,Diamantina,MG,Minas Gerais,49493,False,https://www.diamantina.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3122009,Divino,MG,Minas Gerais,21428,False,https://www.divino.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3122306,Divinópolis,MG,Minas Gerais,243583,False,https://www.divinopolis.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3123601,Elói Mendes,MG,Minas Gerais,27429,False,https://www.eloimendes.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3123908,Entre Rios de Minas,MG,Minas Gerais,15157,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.entreriosdeminas.mg.gov.br/, https://entreriosdeminas.mg.gov.br/, https://www.prefeitura.entreriosdeminas.mg.gov.br/, https://prefeitura.entreriosdeminas.mg.gov.br/",2026-05-21
3124005,Ervália,MG,Minas Gerais,21091,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.ervalia.mg.gov.br/, https://ervalia.mg.gov.br/, https://www.prefeitura.ervalia.mg.gov.br/, https://prefeitura.ervalia.mg.gov.br/",2026-05-21
3124104,Esmeraldas,MG,Minas Gerais,93103,False,https://www.esmeraldas.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3124203,Espera Feliz,MG,Minas Gerais,24844,False,https://www.esperafeliz.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3124302,Espinosa,MG,Minas Gerais,31375,False,https://www.espinosa.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3125101,Extrema,MG,Minas Gerais,59336,False,https://www.extrema.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3126109,Formiga,MG,Minas Gerais,70897,False,https://www.formiga.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3126703,Francisco Sá,MG,Minas Gerais,23753,False,https://www.franciscosa.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3127107,Frutal,MG,Minas Gerais,61275,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.frutal.mg.gov.br/, https://frutal.mg.gov.br/, https://www.prefeitura.frutal.mg.gov.br/, https://prefeitura.frutal.mg.gov.br/",2026-05-21
3127701,Governador Valadares,MG,Minas Gerais,266561,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.governadorvaladares.mg.gov.br/, https://governadorvaladares.mg.gov.br/, https://www.prefeitura.governadorvaladares.mg.gov.br/, https://prefeitura.governadorvaladares.mg.gov.br/",2026-05-21
3128006,Guanhães,MG,Minas Gerais,33517,False,https://www.guanhaes.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3128303,Guaranésia,MG,Minas Gerais,19646,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.guaranesia.mg.gov.br/, https://guaranesia.mg.gov.br/, https://www.prefeitura.guaranesia.mg.gov.br/, https://prefeitura.guaranesia.mg.gov.br/",2026-05-21
3128709,Guaxupé,MG,Minas Gerais,52744,False,https://www.guaxupe.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3129806,Ibirité,MG,Minas Gerais,179582,False,https://www.ibirite.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3129509,Ibiá,MG,Minas Gerais,22554,False,https://www.ibia.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3130101,Igarapé,MG,Minas Gerais,49120,False,https://www.igarape.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3130903,Inhapim,MG,Minas Gerais,22925,False,https://www.inhapim.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3131158,Ipaba,MG,Minas Gerais,17587,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.ipaba.mg.gov.br/, https://ipaba.mg.gov.br/, https://www.prefeitura.ipaba.mg.gov.br/, https://prefeitura.ipaba.mg.gov.br/",2026-05-21
3131208,Ipanema,MG,Minas Gerais,20181,False,https://ipanema.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3131307,Ipatinga,MG,Minas Gerais,235311,False,https://www.ipatinga.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3131703,Itabira,MG,Minas Gerais,118053,False,https://www.itabira.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3131901,Itabirito,MG,Minas Gerais,56369,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.itabirito.mg.gov.br/, https://itabirito.mg.gov.br/, https://www.prefeitura.itabirito.mg.gov.br/, https://prefeitura.itabirito.mg.gov.br/",2026-05-21
3132107,Itacarambi,MG,Minas Gerais,17502,False,https://www.itacarambi.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3132404,Itajubá,MG,Minas Gerais,96855,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.itajuba.mg.gov.br/, https://itajuba.mg.gov.br/, https://www.prefeitura.itajuba.mg.gov.br/, https://prefeitura.itajuba.mg.gov.br/",2026-05-21
3132503,Itamarandiba,MG,Minas Gerais,34210,False,https://www.itamarandiba.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3132701,Itambacuri,MG,Minas Gerais,21210,False,https://www.itambacuri.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3133006,Itamonte,MG,Minas Gerais,15245,False,https://www.itamonte.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3133105,Itanhandu,MG,Minas Gerais,15751,False,https://www.itanhandu.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3133303,Itaobim,MG,Minas Gerais,19263,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.itaobim.mg.gov.br/, https://itaobim.mg.gov.br/, https://www.prefeitura.itaobim.mg.gov.br/, https://prefeitura.itaobim.mg.gov.br/",2026-05-21
3133501,Itapecerica,MG,Minas Gerais,21456,False,https://www.itapecerica.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3133808,Itaúna,MG,Minas Gerais,103272,False,https://www.itauna.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3134202,Ituiutaba,MG,Minas Gerais,106775,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.ituiutaba.mg.gov.br/, https://ituiutaba.mg.gov.br/, https://www.prefeitura.ituiutaba.mg.gov.br/, https://prefeitura.ituiutaba.mg.gov.br/",2026-05-21
3134400,Iturama,MG,Minas Gerais,40259,False,https://www.iturama.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
